transaction_id,company_name,department,transaction_date,amount
T001416,神戸物産株式会社,経理部,2025-06-21,4790224
T000427,九州自動車工業,サポート部,2025-02-16,433422
T001417,株式会社 神戸物産  ,サポート部,2025-06-23,1600808
T000509,ABC商事,サポート部,2025-03-06,1469554
T000303,大阪電子工業株式会社,サポート部,2025-02-09,3721107
T000740,東京メディカル   ,営業部,2025-03-31,840289
T003120,ABC商事 ,サポート部,2026-01-20,4859809
T000307,大阪電子工業株式会社,経理部,2025-02-21,4429627
T000970,兵庫食品工業,サポート部,2025-04-05,205324
T002035,大阪電子工業   ,サポート部,2025-09-04,3414348
T000752,株式会社 山陽建設 (4月から),サポート部,2025-03-16,182407
T000041,XYZコーポレーション,営業部,2025-01-03,3255002
T001963,ABC商事 ,営業部,2025-09-19,3292544
T000216,株式会社 中部不動産,サポート部,2025-01-21,380941
T001086,エービーシー商事,サポート部,2025-05-05,1448010
T002173,(株)東京メディカル,営業部,2025-09-07,299453
T003154,XYZコーポレーション,営業部,2026-01-01,5220391
T003483,大阪鉄鋼 ,経理部,2026-02-19,418207
T003274,日本化学工業(株),営業部,2026-01-10,347130
T002493,大阪ファイナンス ,サポート部,2025-10-12,81697
T000418,(株)兵庫食品工業,営業部,2025-02-28,584068
T002398,西日本電気 ,サポート部,2025-10-06,658470
T003437,京都製造 (医療),経理部,2026-02-02,1704158
T000031,XYZコーポレーション,営業部,2025-01-21,3267390
T003204,(株)京都製造,サポート部,2026-01-25,4012736
T000081,京都製造株式会社,サポート部,2025-01-25,2635722
T001056,全国保険株式会社,営業部,2025-04-22,195171
T003414,大阪電子工業株式会社,経理部,2026-02-18,1180059
T000942,日本化学工業株式会社,サポート部,2025-04-26,748530
T003351,東北機械工業株式会社,営業部,2026-01-29,75906
T003129,株式会社ABC商事,営業部,2026-01-29,6482816
T003501,株式会社 日本化学工業,経理部,2026-02-13,204579
T001369,XYZコーポレーション,サポート部,2025-06-01,3658254
T003200,株式会社 京都製造,サポート部,2026-01-19,5466621
T002105,西日本電気(株)  ,営業部,2025-09-28,722156
T001529,東京メディカル 渡辺さん,営業部,2025-06-19,239225
T003217,神戸物産(株)	,経理部,2026-01-11,2301849
T002629,株式会社 神戸物産,サポート部,2025-11-20,6131538
T002537,XYZコーポレーション,経理部,2025-11-25,4360928
T000375,大阪鉄鋼(株),経理部,2025-02-05,547693
T003595,エービーシー商事,営業部,2026-03-18,1757391
T000807,XYZコーポレーション,営業部,2025-04-21,2268048
T001851,神戸物産 ,経理部,2025-08-23,1222961
T002101,(株)西日本電気,経理部,2025-09-05,433805
T000270,株式会社ABC商事,サポート部,2025-02-08,2206192
T001784,(株)ABC商事,経理部,2025-08-13,3915047
T000972,(株)兵庫食品工業  ,経理部,2025-04-15,719344
T003307,株式会社 北海道乳業,経理部,2026-01-01,606667
T002811,ABC商事,経理部,2025-12-26,5125031
T003186,京都製造株式会社,経理部,2026-01-15,5910600
T001420,(株)神戸物産  ,営業部,2025-06-08,1325161
T001939,近畿システムズ株式会社 山田部長,営業部,2025-08-04,162140
T000702,株式会社 兵庫食品工業,経理部,2025-03-22,819720
T000969,(株)兵庫食品工業,サポート部,2025-04-28,458635
T003509,株式会社 阪神運輸,経理部,2026-02-23,605398
T000034,XYZコーポレーション,サポート部,2025-01-22,4013222
T002413,阪神運輸株式会社  ,サポート部,2025-10-17,1025287
T000547,XYZコーポレーション,サポート部,2025-03-07,1954618
T003654,大阪電子工業(株) (継続),サポート部,2026-03-27,4078099
T001584,株式会社 ABC商事  ,サポート部,2025-07-29,1574482
T000325,京都製造株式会社,営業部,2025-02-07,3606273
T002320,京都製造株式会社 (4月から),営業部,2025-10-06,2871671
T002348,神戸物産株式会社,営業部,2025-10-07,3576943
T002660,西日本電気 ,営業部,2025-11-30,1029476
T003402,XYZコーポレーション,営業部,2026-02-02,4305581
T000673,日本化学工業株式会社,営業部,2025-03-06,516022
T000596,京都製造株式会社,サポート部,2025-03-26,4241054
T002949,関西エネルギー株式会社 (物流),サポート部,2025-12-21,333109
T002641,(株)大阪鉄鋼  ,営業部,2025-11-30,268529
T002594,京都製造,サポート部,2025-11-03,3444814
T001015,(株)東京メディカル  ,営業部,2025-04-30,456639
T001964,ABC商事,経理部,2025-09-25,4229219
T000767,未設定,サポート部,2025-03-28,69837
T003180,旧大阪電子工業(株),経理部,2026-01-06,3571902
T003799,九州自動車工業(株) (IT),サポート部,2026-03-06,511970
T000588,京都製造,サポート部,2025-03-19,2327352
T001946,(株)四国電機 山田部長,サポート部,2025-08-01,113626
T003838,四国電機株式会社,サポート部,2026-03-29,158225
T002846,XYZコーポレーション 田中様,サポート部,2025-12-28,5105598
T003081,山陽建設株式会社,サポート部,2025-12-13,214671
T001182,神戸物産(株) 高橋課長,経理部,2025-05-12,4723178
T002139,(株)兵庫食品工業,経理部,2025-09-13,700044
T000847,株式会社 大阪電子工業,営業部,2025-04-10,2791192
T001816,大阪電子工業株式会社,営業部,2025-08-06,859521
T003680,京都製造 高橋課長,営業部,2026-03-02,3623611
T001821,大阪電子工業(株),経理部,2025-08-31,3109489
T003208,京都製造株式会社,サポート部,2026-01-15,5226936
T003224,神戸物産(株)  ,サポート部,2026-01-15,2652152
T003423,大阪電子工業株式会社,営業部,2026-02-14,4776445
T000142,日本化学工業株式会社 佐藤様,経理部,2025-01-24,351157
T000343,神戸物産株式会社,経理部,2025-02-28,3571012
T000515,ABC商事 ,サポート部,2025-03-15,1424563
T003096,大阪ファイナンス株式会社 (医療),サポート部,2025-12-07,234487
T002748,東京メディカル株式会社,経理部,2025-11-29,380551
T003709,(株)神戸物産,経理部,2026-03-15,3072629
T002736,(株)北海道乳業,サポート部,2025-11-08,763514
T002765,中部不動産(株),サポート部,2025-11-13,346122
T000589,京都製造,サポート部,2025-03-04,3378594
T000508,株式会社 ABC商事,経理部,2025-03-29,3629692
T002319,京都製造,サポート部,2025-10-02,4422204
T000874,京都製造 ,サポート部,2025-04-14,2643818
T000522,エービーシー商事,営業部,2025-03-07,5340099
T000043,XYZコーポレーション,営業部,2025-01-20,4385222
T002258,XYZコーポレーション,営業部,2025-10-19,1941598
T000697,株式会社 兵庫食品工業,経理部,2025-03-30,353454
T003727,関西エネルギー,サポート部,2026-03-19,993139
T002057,神戸物産 ,経理部,2025-09-14,2552850
T001153,株式会社 京都製造  ,経理部,2025-05-02,2400268
T001707,阪神運輸株式会社,サポート部,2025-07-16,516867
T000817,,サポート部,2025-04-20,2119302
T003003,阪神運輸株式会社 鈴木様,サポート部,2025-12-23,550306
T002801,株式会社 新潟食品,経理部,2025-11-22,211277
T000939,西日本電気（株）  ,営業部,2025-04-24,398667
T000605,神戸物産,サポート部,2025-03-01,3869410
T002425,株式会社 九州自動車工業  ,営業部,2025-10-01,405623
T002437,株式会社 九州自動車工業 (4月から),経理部,2025-10-04,278756
T003464,神戸物産株式会社,サポート部,2026-02-10,4334815
T001909,阪神運輸株式会社 佐藤様,営業部,2025-08-20,392768
T001441,神戸物産,営業部,2025-06-17,4463351
T000460,中部不動産 ,営業部,2025-02-27,253503
T002834,XYZコーポレーション,経理部,2025-12-15,6304908
T003249,,サポート部,2026-01-15,250578
T000091,-,サポート部,2025-01-23,1480385
T000432,九州自動車工業株式会社,サポート部,2025-02-13,468314
T001921,株式会社 北海道乳業,経理部,2025-08-09,256566
T001208,西日本電気株式会社,営業部,2025-05-26,759461
T001915,兵庫食品工業株式会社,経理部,2025-08-22,532172
T002581,株式会社 京都製造,営業部,2025-11-09,2852683
T002377,(株)大阪鉄鋼  ,経理部,2025-10-07,730402
T001161,神戸物産 ,サポート部,2025-05-27,4947666
T002435,(株)九州自動車工業,サポート部,2025-10-23,314806
T001639,大阪電子工業株式会社,営業部,2025-07-05,2448901
T002703,兵庫食品工業(株)  ,経理部,2025-11-08,339944
T000681,旧(株)阪神運輸,営業部,2025-03-19,362955
T000993,株式会社 北海道乳業,サポート部,2025-04-05,570274
T001845,神戸物産株式会社 (契約更新),経理部,2025-08-25,3138210
T000815,XYZコーポレーション,サポート部,2025-04-29,2736610
T000413,阪神運輸(株),経理部,2025-02-08,687350
T003380,ABC商事株式会社,サポート部,2026-02-17,1769963
T001769,瀬戸内テクノロジー株式会社 経理部,サポート部,2025-07-05,159309
T003297,旧九州自動車工業株式会社,サポート部,2026-01-13,836336
T000289,XYZコーポレーション (契約更新),サポート部,2025-02-05,3188556
T003675,京都製造(株),営業部,2026-03-22,4392672
T002946,神戸物産 ,経理部,2025-12-13,4671774
T002172,東京メディカル(株) (契約更新),営業部,2025-09-12,214627
T003373,ABC商事,サポート部,2026-02-04,3187689
T003327,(株)近畿システムズ [要確認],営業部,2026-01-31,147414
T002721,九州自動車工業株式会社  ,経理部,2025-11-21,293987
T003846,大阪ファイナンス株式会社,サポート部,2026-03-10,76001
T002227,ABC商事(株),営業部,2025-10-16,3658179
T000731,北海道乳業(株) 山田部長,サポート部,2025-03-09,340743
T000397,株式会社 日本化学工業 (医療),経理部,2025-02-04,313701
T000222,近畿システムズ(株),サポート部,2025-01-27,83500
T002914,株式会社 京都製造,経理部,2025-12-20,6846411
T003171,(株)大阪電子工業,営業部,2026-01-20,4495826
T001108,XYZコーポレーション [要確認],経理部,2025-05-24,3840335
T000774,(株)新潟食品,経理部,2025-03-15,194346
T000359,神戸物産株式会社,経理部,2025-02-12,1128191
T001065,ABC商事株式会社,営業部,2025-05-26,4208239
T002273,大阪電子工業 ,営業部,2025-10-16,2467522
T000151,阪神運輸株式会社  ,経理部,2025-01-22,773149
T003748,西日本電気株式会社  ,営業部,2026-03-26,598299
T002573,大阪電子工業(株) (IT),営業部,2025-11-22,4209155
T002265,XYZコーポレーション,サポート部,2025-10-12,4761481
T001542,中部不動産株式会社,営業部,2025-06-28,310412
T000902,(株)神戸物産,営業部,2025-04-24,4067265
T002236,(不明),サポート部,2025-10-15,3757859
T003733,株式会社 大阪鉄鋼,サポート部,2026-03-04,321165
T001440,神戸物産(株),サポート部,2025-06-24,3647345
T003072,旧近畿システムズ株式会社,営業部,2025-12-24,274099
T001818,大阪電子工業株式会社,営業部,2025-08-05,2674309
T001591,(株)ABC商事,経理部,2025-07-10,1525319
T001233,阪神運輸 ,経理部,2025-05-23,419242
T002753,株式会社 中部不動産 (継続),営業部,2025-11-30,845210
T000145,日本化学工業(株),サポート部,2025-01-20,271744
T002826,ABC商事 (IT),営業部,2025-12-06,2255586
T002205,株式会社 瀬戸内テクノロジー,経理部,2025-09-05,86090
T000087,株式会社 京都製造 佐藤様,営業部,2025-01-09,4501870
T000730,N/A,サポート部,2025-03-24,895488
T002378,大阪鉄鋼,経理部,2025-10-06,938325
T001736,北海道乳業 ,サポート部,2025-07-13,254029
T003781,阪神運輸,サポート部,2026-03-24,654346
T001451,N/A,経理部,2025-06-27,607737
T003349,ジャパン医薬品株式会社  ,サポート部,2026-01-30,170857
T002553,大阪電子工業株式会社,サポート部,2025-11-30,3272757
T003601,ABC商事 (IT),経理部,2026-03-27,6523153
T003764,日本化学工業,営業部,2026-03-04,794969
T003666,京都製造株式会社 営業部,サポート部,2026-03-09,3529448
T003074,(株)近畿システムズ (新規),経理部,2025-12-26,76013
T003755,西日本電気株式会社  ,経理部,2026-03-22,465001
T002200,山陽建設(株) (新規),営業部,2025-09-16,66745
T000663,西日本電気 ,サポート部,2025-03-23,896038
T002468,(株)中部不動産  ,営業部,2025-10-14,469827
T000995,北海道乳業（株）,営業部,2025-04-26,360940
T001566,大阪ファイナンス,営業部,2025-06-10,160268
T002014,(不明),経理部,2025-09-20,4271295
T003355,全国保険,サポート部,2026-01-30,101399
T002585,(株)京都製造 (契約更新),経理部,2025-11-21,2354452
T001094,XYZコーポレーション 山田部長,経理部,2025-05-11,4688752
T003700,神戸物産株式会社,サポート部,2026-03-03,7595895
T000439,北海道乳業 購買部,経理部,2025-02-28,385017
T001488,阪神運輸株式会社,経理部,2025-06-04,752367
T000728,北海道乳業 ,経理部,2025-03-13,329770
T001409,,サポート部,2025-06-21,1676164
T001938,近畿システムズ ,経理部,2025-08-10,56061
T001001,北海道乳業   ,経理部,2025-04-04,702248
T003856,全国保険株式会社 経理部,サポート部,2026-03-28,94407
T002416,株式会社 阪神運輸,経理部,2025-10-31,669223
T002372,株式会社 大阪鉄鋼 (新規),営業部,2025-10-26,681656
T002583,京都製造 ,サポート部,2025-11-22,4099312
T002597,京都製造株式会社,サポート部,2025-11-15,5416507
T001296,四国電機(株),営業部,2025-05-08,126311
T001928,東京メディカル(株),サポート部,2025-08-17,630633
T000959,阪神運輸,営業部,2025-04-04,255004
T001074,株式会社 ABC商事 (新規),サポート部,2025-05-30,3374464
T002777,東海運輸株式会社,営業部,2025-11-21,107858
T000483,ジャパン医薬品(株) 営業部,サポート部,2025-02-14,174923
T002162,(株)北海道乳業,サポート部,2025-09-06,613839
T002195,株式会社 東海運輸,営業部,2025-09-30,121710
